,Variety,apple,character,cherry,cinnamon,dry,fresh,herb,oak,plum,soft,spice,strawberry,sweet,vanilla,Color
394,Cabernet Sauvignon-Barbera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656613396621228,0.0,0.6432438984917023,0.0,0.0,0.0,0.0,White
395,Merlot-Cabernet,0.0,0.0,0.2090787108359686,0.0,0.1995986043606496,0.0,0.7140648704673219,0.2168881109399279,0.4134520640541949,0.1822110465693161,0.0,0.0,0.0,0.3941749905147296,Red
396,Rkatsiteli,0.7311751180740019,0.0,0.0,0.0,0.4140497275260335,0.4047683401836458,0.0,0.1499717621205598,0.0,0.251987180057098,0.0,0.0,0.1986862296574867,0.0681401088044451,Red
397,Muscat d'Alexandrie,0.0,0.0,0.0,0.0,0.0,0.6576918867039506,0.0,0.0,0.0,0.0,0.0,0.0,0.7532870516368895,0.0,Red
398,Jaen,0.0,0.5677432055642805,0.0,0.0,0.2679179421338654,0.0,0.0,0.5822507280795683,0.2774849717191642,0.0,0.2318931202355184,0.0,0.2571266311330851,0.264547321454524,White
399,Tinta del Toro,0.0,0.0,0.6020539195986809,0.0,0.0,0.0,0.0,0.624541526890232,0.0,0.0,0.4974725711890883,0.0,0.0,0.0,White
400,Sangiovese-Cabernet Sauvignon,0.0,0.0,0.3941297781198958,0.0,0.188129516714454,0.0,0.0,0.2044255550931284,0.1948473969651759,0.5152231836628771,0.1628332178571195,0.5166371768482372,0.1805519573053205,0.3715253957010145,Red
401,Shiraz-Cabernet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400818997507154,0.0,0.0,0.0,0.0,0.0,0.6725167519559437,Red
402,Prunelard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
403,Sauvignon Blanc-Chenin Blanc,0.3600437883633882,0.3600437883633882,0.0,0.0,0.0,0.2847360228894495,0.4052229971290158,0.0,0.7038868238493714,0.0,0.0,0.0,0.0,0.0,Red
404,Gros Plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
405,Cabernet-Syrah,0.0,0.0,0.8047450142120214,0.0,0.1097508623568284,0.0,0.1308780616035808,0.1192576335232802,0.4546797380523614,0.1001901769603013,0.1899870513916346,0.0,0.2106605423810111,0.1083701092676955,White
406,Cabernet,0.0,0.0,0.6269834523637254,0.0,0.0,0.3761597057229626,0.0,0.1626005536743158,0.1549820648113372,0.2732064651155857,0.2590358271799856,0.4109343910842708,0.2872228788759041,0.1477560743751769,White
407,Grignolino,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
408,Garnacha-Syrah,0.0,0.0,0.3949880739358489,0.1304796647803059,0.0,0.1579824763536666,0.0,0.6146121969368558,0.5858151475320118,0.08605753073386078,0.0,0.0,0.2714177175405468,0.0,Red
409,Rufete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Red
410,Tempranillo-Shiraz,0.0,0.0,0.7286930063965676,0.0,0.0,0.2914536748034196,0.0,0.3779553857505881,0.3602466582464303,0.0,0.0,0.0,0.3338163109806322,0.0,Red
411,Mtsvane,0.6579722744155106,0.0,0.3252443495166216,0.0,0.0,0.2601744768882241,0.0,0.0,0.0,0.5668976346680706,0.2687469303855866,0.0,0.0,0.0,Red
412,Chardonnay-Pinot Gris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Red
413,Chardonnay-Sauvignon Blanc,0.9350950434536297,0.0,0.0,0.0,0.0,0.246502649864628,0.0,0.0,0.0,0.0,0.2546246321905462,0.0,0.0,0.0,White
414,Mataro,0.0,0.0,0.5176959110319528,0.2280196741351235,0.3294815970248346,0.0,0.0,0.0,0.3412469911654522,0.4511693867664681,0.0,0.0,0.4743158990506213,0.1626682283150853,White
415,Carignane,0.0,0.0,0.639231381546055,0.2533950826922254,0.06102471701206451,0.1022687653460878,0.0,0.5304860977675134,0.2528153469587627,0.2785434695042582,0.211276810006946,0.1675847472830579,0.1171334758410615,0.06025697756365891,White
416,Blauer Portugieser,0.0,0.0,0.5201969777189904,0.0,0.0,0.4161239903414736,0.5922082103707911,0.0,0.0,0.4533490538246906,0.0,0.0,0.0,0.0,Red
417,Ugni Blanc,0.7260213283361769,0.3630106641680885,0.0,0.0,0.3426093669228435,0.0,0.0,0.0,0.3548435380404822,0.3127637666176463,0.0,0.0,0.0,0.0,Red
418,Semillon-Chardonnay,0.0,0.0,0.0,0.0,0.5520893534450013,0.4626117031102151,0.3291836750035358,0.0,0.0,0.0,0.4778542332756616,0.0,0.2649260337048041,0.2725718152621134,Red
419,Irsai Oliver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
420,Alvarelhão,0.0,0.6149105186520769,0.6079167145077158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023169539973524,0.0,0.0,0.0,White
421,Poulsard,0.0,0.3788171436988373,0.0,0.4948580369527861,0.0,0.2995826907317262,0.0,0.0,0.0,0.6527647169490615,0.3094536001138782,0.0,0.0,0.0,White
422,Baga-Touriga Nacional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
423,Carineña,0.0,0.0,0.3537940203964199,0.0,0.1688760955620933,0.1415061849954078,0.0,0.1835043760285637,0.8745322957444264,0.0,0.0,0.0,0.0,0.1667515000407392,Red
424,Pignoletto,0.6394157422133968,0.0,0.0,0.0,0.0,0.5056737577346904,0.0,0.0,0.0,0.0,0.0,0.0,0.5791731687053265,0.0,Red
425,Mavrodaphne,0.0,0.2482501020064276,0.2454265812833531,0.6485902773708428,0.0,0.0,0.0,0.0,0.0,0.0,0.2027941160329337,0.0,0.4497224222624739,0.4627014389108501,Red
426,Ciliegiolo,0.0,0.0,0.6785207932025104,0.4482827279383109,0.0,0.0,0.0,0.3519322758466064,0.3354428355373782,0.0,0.0,0.0,0.0,0.3198029179480608,White
427,Viognier-Grenache Blanc,0.7432965175157552,0.0,0.0,0.0,0.0,0.2939132698095668,0.0,0.3811449738728364,0.0,0.3202057700767176,0.0,0.0,0.336633406809025,0.0,Red
428,Cabernet Sauvignon-Merlot-Shiraz,0.0,0.0,0.7110963032649621,0.0,0.0,0.0,0.0,0.0,0.7030946219982807,0.0,0.0,0.0,0.0,0.0,Red
429,Colombard-Ugni Blanc,0.0,0.7430879290086954,0.0,0.0,0.0,0.587661580067434,0.0,0.0,0.0,0.3201159119353725,0.0,0.0,0.0,0.0,White
430,Zelen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
431,Cesanese d'Affile,0.0,0.0,0.0,0.0,0.0,0.3700474432574473,0.7899513337741525,0.0,0.2286956150339244,0.2015753263027978,0.3822400861987655,0.0,0.0,0.0,White
432,Alicante,0.0,0.0,0.2596072863379342,0.0,0.0,0.2076690648729984,0.2955449051540943,0.0,0.2566860297511028,0.0,0.8580460987284434,0.0,0.0,0.0,White
433,Emir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Red
434,Rosenmuskateller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Red
435,Malbec-Cabernet,0.0,0.4553912437004232,0.0,0.0,0.0,0.0,0.0,0.0,0.8902914214800576,0.0,0.0,0.0,0.0,0.0,White
436,Grecanico,0.0,0.0,0.0,0.0,0.0,0.8514621567020241,0.4039203792802039,0.0,0.0,0.0,0.0,0.0,0.0,0.3344555619308399,Red
437,Carmenère-Syrah,0.0,0.0,0.2455461339458168,0.0,0.2344125111819213,0.0,0.0,0.5094352928346914,0.7283493055881278,0.0,0.2028929014879441,0.0,0.0,0.2314634154573381,Red
438,Madeleine Angevine,0.0,0.0,0.0,0.0,0.7664860667174029,0.6422609357014366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
439,Touriga Franca,0.0,0.6037194944031435,0.0,0.0,0.5697902959695558,0.0,0.0,0.0,0.0,0.2600771846231441,0.4931750690526009,0.0,0.0,0.0,Red
440,Mavroudi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591712123620092,0.0,0.0,0.7519928941108414,White
441,Pinot Blanc-Pinot Noir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Red
442,Muscat Hamburg,0.0,0.0,0.2547529281071054,0.0,0.0,0.0,0.0,0.0,0.2518862956649067,0.0,0.0,0.0,0.933624249726338,0.0,Red
443,Tempranillo Blanco,0.951062766568381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153645898067485,0.2215800250579202,White
444,Pinot Gris-Gewürztraminer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Red
445,White Riesling,0.4398317907490081,0.0,0.0,0.0,0.6226696882021179,0.0,0.1237557501617342,0.0,0.0,0.1894757663223178,0.0,0.0,0.5975895379044922,0.1024726680943281,White
446,Tinto Velasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rose
447,Hondarrabi Zuri,0.9287084471767912,0.0,0.0,0.0,0.1460857969890592,0.3060238298548089,0.08710376177081916,0.0,0.07565117312267669,0.0,0.06322139349099494,0.0,0.0,0.0721239607698524,White
448,Nuragus,0.3865568392607241,0.0,0.0,0.0,0.0,0.3057035299293255,0.870125945946625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
449,Xynisteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7821870844228872,0.0,0.0,0.6230436300629542,0.0,0.0,0.0,White
450,Kadarka,0.0,0.0,0.9640089007626691,0.0,0.0,0.0,0.1829095548912659,0.0,0.0,0.1400214860133938,0.1327588695132278,0.0,0.0,0.0,White
451,Sauvignon Musqué,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,White
452,Roussanne-Marsanne,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
453,Cesanese,0.0,0.0,0.7708839872945757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369755710643983,0.0,0.0,0.0,White
454,Incrocio Manzoni,0.8239363671626004,0.0,0.0,0.0,0.0,0.3257997664204618,0.4636629973022098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
455,Terrantez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
456,Bual,0.0,0.8620602540786257,0.0,0.0,0.0,0.1704373302433402,0.0,0.0,0.2106663390057422,0.0,0.1760530466856311,0.0,0.390420610572806,0.0,White
457,Okuzgozu,0.0,0.0,0.8913556534895843,0.0,0.1890976781095577,0.1584504362900458,0.0,0.0,0.09792506512343375,0.1726248835383291,0.1636711981917475,0.0,0.0,0.2800780185085073,Red
458,Narince,0.8632446901236677,0.0,0.0,0.0,0.0,0.3413430085317405,0.0,0.0,0.0,0.3718784149420253,0.0,0.0,0.0,0.0,Red
459,Rivaner,0.4681373107259163,0.0,0.0,0.0,0.8836557351742288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
460,Doña Blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
461,Graševina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
462,Lambrusco Salamino,0.0,0.0,0.3964086027057317,0.0,0.7568690618022265,0.0,0.0,0.0,0.0,0.0,0.0,0.5196243287101816,0.0,0.0,White
463,Tannat-Cabernet Franc,0.0,0.5750655236005942,0.1421312260604438,0.0,0.6784333575690894,0.1136958026933166,0.0,0.1474400382639164,0.2810637608500809,0.2477332995512063,0.1174419502520277,0.0,0.0,0.0,White
464,Thrapsathiri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
465,Kekfrankos,0.0,0.0,0.8733188670602494,0.1282180518457823,0.092635621574757,0.0,0.0,0.0,0.3837741157330198,0.08456588968045554,0.2405389108415198,0.0,0.0,0.0,Red
466,Cococciola,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
467,Blauburgunder,0.0,0.0,0.7808934070633774,0.0,0.0,0.6246642992879861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
468,Marquette,0.0,0.0,0.3954025356812945,0.0,0.0,0.3162964953397317,0.0,0.0,0.0,0.689182648530618,0.0,0.518305545770956,0.0,0.0,White
469,Timorasso,0.9299385365137847,0.0,0.0,0.0,0.0,0.3677149960317099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
470,Romorantin,0.8693401112662885,0.0,0.0,0.0,0.0,0.3437532514384095,0.0,0.0,0.0,0.0,0.3550795306252374,0.0,0.0,0.0,Red
471,Verdejo-Sauvignon Blanc,0.4315246212630067,0.4315246212630067,0.0,0.0,0.0,0.682531449831833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021490053177966,White
472,Braucol,0.0,0.7272471611572754,0.0,0.0,0.6863756745315819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
473,Malvasia-Viura,0.9549837668706095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966580607595575,White
474,Savatiano,0.6442045461250473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555035595937716,0.5262470807461893,0.0,0.0,0.0,Red
475,Cabernet Franc-Malbec,0.0,0.0,0.6819967916538127,0.0,0.217024499606336,0.181851131076975,0.0,0.0,0.6743225555107515,0.0,0.0,0.0,0.0,0.0,White
476,Rebula,0.9486832980505138,0.3162277660168379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
477,Vespolina,0.0,0.0,0.7931655654747951,0.0,0.0,0.3172406167699021,0.0,0.0,0.0,0.0,0.0,0.5198526491386772,0.0,0.0,Red
478,Shiraz-Malbec,0.0,0.7151053525676531,0.0,0.0,0.0,0.0,0.0,0.0,0.6990166913093655,0.0,0.0,0.0,0.0,0.0,White
479,Rebo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591712123620092,0.0,0.0,0.7519928941108414,Red
480,Greco Bianco,0.5881630821661907,0.0,0.0,0.0,0.0,0.6977118710518129,0.3309836395725737,0.0,0.0,0.0,0.2402335615717293,0.0,0.0,0.0,Red
481,Sciaccerellu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436596185455608,0.3277356897382991,0.3107367369650156,0.4929527053549527,0.0,0.0,Red
482,Macabeo-Chardonnay,0.7575920569334603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527283319048812,0.0,0.0,0.0,0.0,White
483,Tempranillo-Malbec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
484,Chinuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501875108354429,0.6612251496929941,0.0,0.0,0.0,0.0,White
485,Trousseau,0.0,0.0,0.7493408365019211,0.0,0.0,0.1998080934509908,0.0,0.0,0.4939392032360496,0.2176822586897461,0.0,0.3274195081242844,0.0,0.0,Red
486,Syrah-Malbec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,White
487,Macabeo-Moscatel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
488,Cariñena-Garnacha,0.0,0.0,0.0,0.0,0.0,0.6811976202826155,0.4847243045100192,0.0,0.4209917175992899,0.0,0.3518211540703311,0.0,0.0,0.0,Red
489,Plyto,0.0,0.6442045461250473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555035595937716,0.5262470807461893,0.0,0.0,0.0,Red
490,Códega do Larinho,0.6171636193043947,0.6171636193043947,0.0,0.0,0.0,0.4880759510713474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
491,Sideritis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
492,Cabernet Sauvignon-Tempranillo,0.2085143653907361,0.104257182695368,0.2061427867811763,0.0,0.2951937027162353,0.1649009177093555,0.0,0.0,0.815292578988857,0.08982620174940277,0.3406684312942408,0.0,0.0,0.0,White
493,Çalkarası,0.0,0.0,0.2464483930945176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691559160120368,0.0,0.0,Rose
494,Azal,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
495,Moscatel Graúdo,0.0,0.851551121678814,0.0,0.0,0.4018468594709439,0.336719154045168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
496,Grenache-Shiraz,0.0,0.0,0.6034646271771483,0.797389769025127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
497,Viosinho,0.6809885067159357,0.6809885067159357,0.0,0.0,0.0,0.2692755232872087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
498,Moschofilero-Chardonnay,0.0,0.6279749052049262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129891781015303,0.0,0.0,0.5852261285892661,Red
499,Paralleda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
500,Rara Neagra,0.0,0.0,0.9733373110499698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293784621929755,White
501,Mission,0.281911869184229,0.0,0.5574109796361233,0.0,0.0,0.0,0.0,0.0,0.2755693288134846,0.0,0.0,0.7306710907182775,0.0,0.0,White
502,Malvasia di Candia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Red
503,Molinara,0.5229374929563337,0.0,0.5169897618726357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776857417560295,0.0,0.0,Red
504,Malvar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,White
505,Airen,0.4681373107259163,0.0,0.0,0.0,0.8836557351742288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
506,Grenache-Mourvèdre,0.0,0.0,0.6351905965168066,0.0,0.3031948017587263,0.0,0.0,0.3294579539315675,0.0,0.5535654151470143,0.0,0.0,0.0,0.2993803701438174,White
507,Muscat of Alexandria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3667333096354134,0.0,0.4066394912236697,0.836750263687566,White
508,Verdosilla,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
509,Abouriou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,White
510,Pinot Noir-Syrah,0.0,0.0,0.0,0.5798829980882855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5752649853493916,0.4020818621984678,0.4136859693657957,White
511,Nielluciu,0.0,0.7111393570664449,0.7030510755493682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
512,Malbec-Bonarda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212041341842757,0.3512168085591728,0.0,0.0,0.0,0.0,0.1674207171986434,Red
513,Nerello Cappuccio,0.0,0.3036603379137305,0.6004131962337323,0.0,0.0,0.0,0.6835288163028571,0.0,0.0,0.0,0.0,0.0,0.0,0.2829889578236713,Red
514,Vespaiolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
515,Malbec-Carménère,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4356719199765586,0.8305178821657642,0.0,0.3470302948545457,0.0,0.0,0.0,Red
516,Biancolella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
517,Syrah-Petit Verdot,0.0,0.0,0.3527731069511889,0.0,0.0,0.0,0.0,0.731899411959544,0.0,0.0,0.5829874662334336,0.0,0.0,0.0,Red
518,Sauvignon Blanc-Verdejo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
519,Aidani,0.0,0.0,0.0,0.0,0.7561113477326633,0.0,0.0,0.0,0.0,0.0,0.6544429920397159,0.0,0.0,0.0,Red
520,Garnacha-Monastrell,0.0,0.2517292442622813,0.2488661528394225,0.0,0.2375819928329468,0.1990768516852361,0.5666337380164976,0.2581616729432406,0.4921315238327205,0.0,0.2056362078291756,0.3262212442545475,0.0,0.0,White
521,Vinhão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,White
522,Pallagrello Nero,0.0,0.0,0.2990004534712525,0.0,0.2854430897217698,0.0,0.0,0.6203371281970371,0.5912718427741636,0.0,0.1235308994202695,0.0,0.0,0.281851988755077,Red
523,Roter Traminer,0.0,0.4897602250375395,0.0,0.0,0.0,0.7746412139508045,0.0,0.0,0.0,0.0,0.4000823810417082,0.0,0.0,0.0,Red
524,Moscatel de Alejandría,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Red
525,Rolle,0.0,0.0,0.0,0.0,0.0,0.878163527621197,0.0,0.0,0.0,0.4783605530934749,0.0,0.0,0.0,0.0,Red
526,Tinta Francisca,0.0,0.0,0.0,0.0,0.6280137930102997,0.5262309960305055,0.0,0.0,0.0,0.5733058647925715,0.0,0.0,0.0,0.0,White
527,Malvasia Nera,0.0,0.0,0.4914904049381912,0.0,0.0,0.393160585850056,0.0,0.0,0.4859598606956032,0.0,0.4061147805870108,0.0,0.4503062672994988,0.0,White
528,Pinot-Chardonnay,0.6420417778283883,0.0,0.6347393910413281,0.0,0.0,0.0,0.0,0.3292239245967992,0.0,0.2765860959204698,0.0,0.0,0.0,0.0,Red
529,Orangetraube,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
530,Riesling-Chardonnay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,White
531,Žilavka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
532,Pinotage-Merlot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501875108354429,0.6612251496929941,0.0,0.0,0.0,0.0,White
533,Sangiovese-Syrah,0.0,0.0,0.0,0.0,0.5469198414288162,0.0,0.6522026994741673,0.0,0.0,0.0,0.0,0.0,0.5248907751619261,0.0,White
534,Muscadine,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
535,Maria Gomes-Bical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
536,Tinta Miúda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Red
537,Zlahtina,0.0,0.0,0.0,0.0,0.0,0.6470307864517117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624638754614406,White
538,Syrah-Grenache-Viognier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
539,Jacquez,0.0,0.7111393570664449,0.7030510755493682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White
540,Gouveio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
541,Canaiolo,0.0,0.0,0.0,0.0,0.0,0.3545927077639508,0.0,0.0,0.0,0.0,0.7325522694496739,0.5810603962797342,0.0,0.0,Red
542,Carignan-Syrah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111801028390266,0.0,0.0,0.6550431450079564,0.5195801655280995,0.3631609185983066,0.0,White
543,Bombino Nero,0.0,0.0,0.0,0.0,0.0,0.695555053379865,0.0,0.0,0.0,0.0,0.7184728023507453,0.0,0.0,0.0,Red
544,Chardonnay-Riesling,0.6304186098429455,0.0,0.0,0.0,0.5949889139197846,0.4985584907272601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
545,Malagouzia-Chardonnay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rose
546,Mavrotragano,0.0,0.0,0.7708839872945757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369755710643983,0.0,0.0,0.0,White
547,Bovale,0.0,0.0,0.5027471636487961,0.0,0.0,0.0,0.5723428062941931,0.0,0.4970899516188991,0.0,0.4154161546279815,0.0,0.0,0.0,White
548,Frankovka,0.0,0.0,0.949746592084133,0.0,0.0,0.0,0.0,0.0,0.3130198249705209,0.0,0.0,0.0,0.0,0.0,Red
549,Shiraz-Roussanne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
550,Cabernet-Shiraz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4644537086455806,0.0,0.0,0.0,0.0,0.885597398666779,Red
551,Syrah-Carignan,0.0,0.0,0.6630157723542306,0.0,0.0,0.0,0.0,0.229260131769392,0.655555122002369,0.1926049720534955,0.0,0.0,0.2024862571814087,0.0,Red
552,Grolleau,0.0,0.4855179614249148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183139542850006,0.0,0.629192980530071,0.4397748719923943,0.0,Red
553,Gragnano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697289281357818,0.0,0.7426056576798328,0.0,Red
554,Garnacha Blend,0.0,0.0,0.3063747721717196,0.0,0.0,0.2450800335193905,0.3487864468689498,0.3178183245452821,0.6058545196785261,0.0,0.5063102845051902,0.0,0.0,0.0,Rose
555,Pinot Blanc-Chardonnay,0.5099010886244498,0.7648516329366748,0.0,0.0,0.2406222549511656,0.2016243756098227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375950357138556,Red
556,Schwartzriesling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red
557,Petit Meslier,0.6981308644068439,0.0,0.0,0.0,0.0,0.0,0.0,0.7159701782634197,0.0,0.0,0.0,0.0,0.0,0.0,White
558,Bastardo,0.0,0.0,0.737323448817323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755398817420984,0.0,Red
559,Vidadillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335021994883103,0.0,0.0,0.0,0.6796870775186263,0.0,White
560,Misket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Red
